,미국 USD,일본 JPY,유럽연합 EUR,중국 CNY
2006-06-26,959.60,824.47,"1,203.53",119.94
2006-06-23,956.10,823.87,"1,203.25",119.53
2006-06-22,955.10,830.88,"1,209.54",119.40
2006-06-21,955.80,832.94,"1,206.79",119.50
2006-06-20,956.60,833.64,"1,204.65",119.55
2006-06-19,961.30,831.93,"1,211.81",120.20
2006-06-16,955.80,834.03,"1,209.56",119.53
2006-06-15,959.50,836.17,"1,211.46",119.97
2006-06-14,962.00,836.23,"1,210.20",120.23
2006-06-13,961.80,839.19,"1,209.66",120.12
2006-06-12,956.80,838.86,"1,208.92",119.41
2006-06-09,954.40,838.52,"1,208.08",119.11
2006-06-08,953.40,837.49,"1,218.16",118.93
2006-06-07,948.20,835.79,"1,212.84",118.30
2006-06-05,943.00,844.45,"1,220.81",117.56
2006-06-02,948.00,840.57,"1,214.29",118.23
2006-06-01,947.30,840.62,"1,209.89",118.13
2006-05-30,945.60,845.95,"1,216.51",117.78
2006-05-29,947.40,843.26,"1,207.18",118.11
2006-05-26,945.60,844.44,"1,209.61",117.91
2006-05-25,949.10,842.22,"1,214.09",118.30
2006-05-24,949.70,846.13,"1,217.14",118.45
2006-05-23,943.90,848.91,"1,212.91",117.77
2006-05-22,952.30,843.64,"1,209.99",118.81
2006-05-19,946.30,852.91,"1,212.40",118.17
2006-05-18,947.00,855.23,"1,207.05",118.29
2006-05-17,936.90,856.24,"1,206.45",117.08
2006-05-16,944.90,856.97,"1,210.79",118.14
2006-05-15,943.60,860.01,"1,218.00",117.98
2006-05-12,932.70,847.22,"1,200.85",116.53
2006-05-11,935.60,841.22,"1,191.21",116.88
2006-05-10,929.60,839.06,"1,188.96",116.16
2006-05-09,932.00,833.56,"1,180.38",116.43
2006-05-08,928.00,831.91,"1,183.01",115.88
2006-05-04,939.60,823.49,"1,183.71",117.21
2006-05-03,934.30,826.52,"1,182.64",116.60
2006-05-02,940.10,824.79,"1,181.05",117.32
2006-04-28,943.40,825.59,"1,182.74",117.72
2006-04-27,944.90,824.09,"1,176.78",117.85
2006-04-26,946.50,821.76,"1,175.36",118.08
2006-04-25,945.10,825.85,"1,170.60",117.95
2006-04-24,939.80,817.79,"1,165.73",117.26
2006-04-21,948.60,806.50,"1,166.02",118.39
2006-04-20,948.50,805.93,"1,170.07",118.37
2006-04-19,945.60,808.14,"1,168.86",118.05
2006-04-18,953.80,809.47,"1,168.02",119.08
2006-04-17,955.60,807.78,"1,164.02",119.21
2006-04-14,958.40,807.48,"1,160.53",119.65
2006-04-13,961.50,811.87,"1,165.34",120.01
2006-04-12,960.40,813.14,"1,166.79",119.96
2006-04-11,954.70,806.27,"1,157.86",119.28
2006-04-10,953.60,807.66,"1,155.48",119.14
2006-04-07,953.20,809.79,"1,162.43",119.00
2006-04-06,953.70,810.69,"1,172.29",119.11
2006-04-05,957.30,819.40,"1,174.51",119.56
2006-04-04,963.20,818.00,"1,167.78",120.14
2006-04-03,970.80,818.34,"1,169.33",121.09
2006-03-31,971.60,826.82,"1,179.43",121.21
2006-03-30,976.10,829.10,"1,177.08",121.66
2006-03-29,975.50,828.38,"1,171.97",121.62
2006-03-28,976.80,835.80,"1,174.21",121.78
2006-03-27,975.70,836.29,"1,174.74",121.60
2006-03-24,979.20,830.32,"1,172.79",121.99
2006-03-23,975.60,833.28,"1,176.96",121.49
2006-03-22,973.60,830.65,"1,177.76",121.29
2006-03-21,968.40,830.60,"1,175.54",120.67
2006-03-20,967.10,831.48,"1,176.19",120.54
2006-03-17,971.20,832.01,"1,181.85",120.99
2006-03-16,975.00,827.46,"1,174.58",121.37
2006-03-15,974.80,828.98,"1,172.20",121.26
2006-03-14,977.00,824.47,"1,169.86",121.43
2006-03-13,980.40,824.70,"1,170.89",121.80
2006-03-10,980.20,828.36,"1,167.71",121.79
2006-03-09,982.20,833.15,"1,171.76",122.05
2006-03-08,982.10,834.69,"1,168.60",122.11
2006-03-07,976.60,830.09,"1,169.19",121.49
2006-03-06,974.90,833.68,"1,176.41",121.33
2006-03-03,971.30,834.45,"1,167.79",120.86
2006-03-02,969.10,833.56,"1,156.23",120.58
2006-02-28,970.90,834.97,"1,151.58",120.76
2006-02-27,969.00,833.48,"1,149.04",120.52
2006-02-24,966.40,828.32,"1,152.24",120.15
2006-02-23,969.10,824.35,"1,154.30",120.42
2006-02-22,974.50,821.88,"1,161.90",121.10
2006-02-21,968.60,817.11,"1,155.25",120.37
2006-02-20,967.20,818.55,"1,157.64",120.16
2006-02-17,972.80,823.43,"1,156.66",120.85
2006-02-16,974.60,827.12,"1,158.41",121.10
2006-02-15,974.00,827.81,"1,160.52",121.03
2006-02-14,969.90,827.49,"1,155.34",120.53
2006-02-13,976.80,828.64,"1,163.17",121.38
2006-02-10,967.80,821.21,"1,160.59",120.14
2006-02-09,972.80,819.96,"1,165.61",120.78
2006-02-08,970.80,825.16,"1,163.50",120.50
2006-02-07,967.80,814.10,"1,159.81",120.13
2006-02-06,962.60,810.82,"1,157.05",119.50
2006-02-03,970.30,819.03,"1,173.29",120.37
2006-02-02,972.00,820.46,"1,171.84",120.58
2006-02-01,961.00,819.48,"1,168.86",119.22
2006-01-31,964.60,820.87,"1,166.59",119.67
2006-01-27,970.80,833.66,"1,185.35",120.42
2006-01-26,969.00,837.44,"1,187.22",120.21
2006-01-25,968.90,842.08,"1,189.23",120.17
2006-01-24,975.50,850.92,"1,199.28",121.01
2006-01-23,981.30,854.57,"1,200.91",121.68
2006-01-20,986.80,853.26,"1,191.96",122.39
2006-01-19,985.00,854.74,"1,191.75",122.08
2006-01-18,992.10,858.22,"1,198.75",122.97
2006-01-17,989.10,860.69,"1,199.09",122.61
2006-01-16,982.50,859.13,"1,193.34",121.75
2006-01-13,987.80,862.33,"1,191.48",122.43
2006-01-12,974.00,855.06,"1,183.70",120.69
2006-01-11,984.70,857.98,"1,187.65",122.03
2006-01-10,982.10,857.35,"1,184.51",121.75
2006-01-09,977.50,856.18,"1,185.81",121.17
2006-01-06,988.10,851.22,"1,194.71",122.47
2006-01-05,987.30,850.53,"1,195.03",122.34
2006-01-04,998.40,860.39,"1,203.77",123.71
2006-01-03,"1,005.40",856.53,"1,194.31",124.58
2006-01-02,"1,008.00",856.71,"1,192.67",124.90
2005-12-30,"1,004.50",856.13,"1,194.05",124.46
2005-12-29,"1,011.60",858.38,"1,199.76",125.31
2005-12-28,"1,012.60",863.85,"1,202.36",125.41
2005-12-27,"1,012.50",863.83,"1,198.90",125.38
2005-12-26,"1,011.80",867.98,"1,198.98",125.28
2005-12-23,"1,013.50",869.06,"1,203.43",125.47
2005-12-22,"1,017.60",865.38,"1,203.01",126.00
2005-12-21,"1,018.30",869.82,"1,209.33",126.12
2005-12-20,"1,016.50",871.63,"1,219.19",125.91
2005-12-19,"1,017.70",873.79,"1,223.38",126.05
2005-12-16,"1,016.20",876.94,"1,216.49",125.86
2005-12-15,"1,014.00",864.60,"1,215.58",125.58
2005-12-14,"1,016.40",855.56,"1,219.98",125.87
2005-12-13,"1,026.00",855.50,"1,226.89",127.03
2005-12-12,"1,033.70",855.36,"1,223.90",127.99
2005-12-09,"1,033.80",857.36,"1,220.61",127.98
2005-12-08,"1,034.40",856.58,"1,212.21",128.07
2005-12-07,"1,035.40",855.42,"1,218.04",128.18
2005-12-06,"1,034.20",854.85,"1,218.70",127.98
2005-12-05,"1,036.40",854.13,"1,212.59",128.26
2005-12-02,"1,038.50",860.75,"1,217.33",128.53
2005-12-01,"1,034.70",863.11,"1,219.39",128.05
2005-11-30,"1,033.50",865.58,"1,218.50",127.91
2005-11-29,"1,036.30",869.16,"1,225.32",128.22
2005-11-28,"1,038.50",866.43,"1,215.56",128.50
2005-11-25,"1,041.20",873.05,"1,225.60",128.85
2005-11-24,"1,037.90",873.29,"1,224.62",128.43
2005-11-23,"1,036.80",874.49,"1,227.16",128.25
2005-11-22,"1,044.50",876.99,"1,225.83",129.22
2005-11-21,"1,039.30",871.17,"1,224.30",128.58
2005-11-18,"1,036.10",869.50,"1,214.10",128.16
2005-11-17,"1,035.50",870.68,"1,209.05",128.10
2005-11-16,"1,037.30",868.91,"1,214.57",128.31
2005-11-15,"1,034.50",870.28,"1,209.33",127.98
2005-11-14,"1,038.00",879.81,"1,220.58",128.38
2005-11-11,"1,041.40",884.42,"1,218.54",128.81
2005-11-10,"1,044.70",886.99,"1,229.40",129.20
2005-11-09,"1,046.00",891.05,"1,231.46",129.35
2005-11-08,"1,048.40",889.53,"1,230.09",129.63
2005-11-07,"1,049.50",889.56,"1,239.25",129.80
2005-11-04,"1,047.90",890.62,"1,251.51",129.62
2005-11-03,"1,043.60",892.58,"1,258.89",129.08
2005-11-02,"1,039.50",889.37,"1,250.10",128.56
2005-11-01,"1,042.30",893.76,"1,248.88",128.93
2005-10-31,"1,040.20",898.74,"1,254.90",128.67
2005-10-28,"1,042.30",904.22,"1,266.19",128.90
2005-10-27,"1,043.30",903.06,"1,262.71",129.01
2005-10-26,"1,042.50",905.66,"1,262.36",128.86
2005-10-25,"1,055.00",912.00,"1,261.04",130.38
2005-10-24,"1,058.10",915.31,"1,264.54",130.82
2005-10-21,"1,057.90",917.04,"1,274.77",130.76
2005-10-20,"1,055.80",913.48,"1,265.27",130.47
2005-10-19,"1,054.80",909.47,"1,253.63",130.37
2005-10-18,"1,051.30",910.85,"1,260.30",129.99
2005-10-17,"1,047.30",916.43,"1,265.87",129.46
2005-10-14,"1,045.00",911.95,"1,255.88",129.20
2005-10-13,"1,047.70",912.87,"1,257.55",129.51
2005-10-12,"1,042.90",908.85,"1,247.00",128.95
2005-10-11,"1,041.70",912.09,"1,252.85",128.82
2005-10-10,"1,037.90",912.84,"1,259.70",128.26
2005-10-07,"1,037.20",914.64,"1,261.86",128.18
2005-10-06,"1,041.90",915.63,"1,257.47",128.76
2005-10-05,"1,039.10",911.57,"1,242.24",128.41
2005-10-04,"1,041.00",911.88,"1,241.91",128.65
2005-09-30,"1,041.00",919.04,"1,252.01",128.63
2005-09-29,"1,037.00",918.43,"1,251.45",128.12
2005-09-28,"1,037.30",918.45,"1,248.70",128.19
2005-09-27,"1,035.80",917.21,"1,243.27",127.99
2005-09-26,"1,034.70",920.88,"1,244.95",127.88
2005-09-23,"1,030.90",922.09,"1,249.55",127.46
2005-09-22,"1,027.60",922.36,"1,256.65",127.00
2005-09-21,"1,029.80",923.50,"1,257.39",127.31
2005-09-20,"1,028.60",924.83,"1,252.63",127.13
2005-09-16,"1,027.80",929.29,"1,263.37",127.07
2005-09-15,"1,024.70",926.16,"1,251.36",126.64
2005-09-14,"1,025.20",926.19,"1,258.54",126.66
2005-09-13,"1,025.70",927.65,"1,260.48",126.75
2005-09-12,"1,024.90",933.68,"1,264.73",126.60
2005-09-09,"1,027.10",928.75,"1,275.66",126.89
2005-09-08,"1,025.70",930.85,"1,277.10",126.75
2005-09-07,"1,026.00",934.85,"1,284.76",126.80
2005-09-06,"1,024.10",935.25,"1,277.56",126.56
2005-09-05,"1,022.50",935.93,"1,283.03",126.58
2005-09-02,"1,026.40",933.77,"1,284.03",126.80
2005-09-01,"1,036.40",935.13,"1,278.55",127.95
2005-08-31,"1,038.40",932.72,"1,269.65",128.24
2005-08-30,"1,034.20",931.88,"1,264.41",127.75
2005-08-29,"1,031.20",935.33,"1,273.02",127.36
2005-08-26,"1,028.70",934.33,"1,267.67",127.00
2005-08-25,"1,024.00",931.33,"1,261.06",126.41
2005-08-24,"1,027.80",929.46,"1,252.68",126.87
2005-08-23,"1,027.20",934.67,"1,254.72",126.73
2005-08-22,"1,022.60",927.95,"1,245.94",126.17
2005-08-19,"1,025.50",927.93,"1,248.24",126.59
2005-08-18,"1,018.50",923.56,"1,249.70",125.75
2005-08-17,"1,018.00",924.61,"1,251.63",125.68
2005-08-16,"1,016.30",929.40,"1,256.65",125.51
2005-08-12,"1,013.80",923.06,"1,264.21",125.16
2005-08-11,"1,014.80",919.29,"1,258.15",125.19
2005-08-10,"1,014.70",912.01,"1,257.42",125.16
2005-08-09,"1,012.90",905.59,"1,257.21",124.91
2005-08-08,"1,016.00",904.40,"1,252.93",125.37
2005-08-05,"1,013.90",909.74,"1,255.82",125.13
2005-08-04,"1,011.60",910.37,"1,248.11",124.81
2005-08-03,"1,017.30",910.74,"1,241.11",125.54
2005-08-02,"1,020.40",914.50,"1,246.42",125.90
2005-08-01,"1,024.40",913.01,"1,248.23",126.38
2005-07-29,"1,026.80",915.31,"1,245.20",126.64
2005-07-28,"1,027.90",913.69,"1,240.68",126.70
2005-07-27,"1,031.00",914.33,"1,237.20",127.13
2005-07-26,"1,026.90",917.53,"1,238.34",126.63
2005-07-25,"1,022.70",914.35,"1,231.33",126.09
2005-07-22,"1,021.20",920.66,"1,243.62",125.92
2005-07-21,"1,035.50",919.14,"1,258.96",125.11
2005-07-20,"1,042.30",921.57,"1,259.31",125.93
2005-07-19,"1,039.90",925.67,"1,249.54",125.64
2005-07-18,"1,034.80",922.53,"1,248.18",125.03
2005-07-15,"1,042.10",931.03,"1,264.90",125.91
2005-07-14,"1,031.80",922.24,"1,245.38",124.67
2005-07-13,"1,036.90",932.63,"1,266.37",125.28
2005-07-12,"1,039.50",934.13,"1,265.07",125.60
2005-07-11,"1,043.70",932.37,"1,253.90",126.10
2005-07-08,"1,054.80",938.60,"1,259.59",127.45
2005-07-07,"1,052.50",937.89,"1,255.21",127.17
2005-07-06,"1,047.80",939.06,"1,250.97",126.60
2005-07-05,"1,053.00",940.43,"1,251.17",127.23
2005-07-04,"1,043.40",934.53,"1,246.86",126.07
2005-07-01,"1,031.40",927.35,"1,242.12",124.62
2005-06-30,"1,025.40",930.49,"1,240.43",123.89
2005-06-29,"1,026.10",932.31,"1,238.30",123.98
2005-06-28,"1,021.00",930.04,"1,238.98",123.36
2005-06-27,"1,012.30",926.25,"1,232.17",122.31
2005-06-24,"1,012.50",928.77,"1,218.85",122.33
2005-06-23,"1,009.30",928.22,"1,223.83",121.95
2005-06-22,"1,010.30",930.47,"1,229.99",122.07
2005-06-21,"1,013.40",926.62,"1,231.28",122.44
2005-06-20,"1,008.20",926.23,"1,233.23",121.81
2005-06-17,"1,009.30",926.05,"1,223.57",121.95
2005-06-16,"1,014.20",927.48,"1,225.76",122.54
2005-06-15,"1,012.20",926.92,"1,219.90",122.30
2005-06-14,"1,013.50",926.16,"1,228.26",122.46
2005-06-13,"1,012.20",932.04,"1,224.96",122.30
2005-06-10,"1,006.20",935.39,"1,230.38",121.57
2005-06-09,"1,004.20",936.27,"1,228.74",121.33
2005-06-08,"1,005.70",940.26,"1,239.63",121.51
2005-06-07,"1,006.20",942.49,"1,237.22",121.57
2005-06-03,"1,007.80",934.71,"1,240.60",121.77
2005-06-02,"1,012.80",933.46,"1,237.64",122.37
2005-06-01,"1,010.70",932.29,"1,246.40",122.12
2005-05-31,"1,007.90",930.23,"1,250.30",121.78
2005-05-30,"1,002.50",928.67,"1,257.34",121.13
2005-05-27,"1,002.50",929.53,"1,256.03",121.13
2005-05-26,"1,001.70",927.50,"1,258.94",121.03
2005-05-25,"1,000.60",931.22,"1,259.56",120.90
2005-05-24,"1,000.80",930.28,"1,259.21",120.92
2005-05-23,"1,004.40",929.23,"1,262.23",121.36
2005-05-20,"1,004.40",933.46,"1,270.57",121.36
2005-05-19,"1,005.00",937.94,"1,273.84",121.43
2005-05-18,"1,005.20",933.77,"1,267.96",121.45
2005-05-17,"1,004.50",936.95,"1,269.29",121.37
2005-05-16,"1,009.00",937.30,"1,272.35",121.91
2005-05-13,"1,001.40",936.76,"1,269.37",120.99
2005-05-12,999.70,941.34,"1,276.42",120.79
2005-05-11,"1,000.20",946.26,"1,288.06",120.85
2005-05-10,999.10,942.90,"1,282.44",120.72
2005-05-09,"1,000.80",950.34,"1,281.72",120.92
2005-05-06,998.00,953.38,"1,291.61",120.58
2005-05-04,999.80,954.92,"1,296.14",120.80
2005-05-03,"1,002.30",952.76,"1,286.95",121.10
2005-05-02,"1,001.00",950.62,"1,287.29",120.94
2005-04-29,997.10,945.75,"1,290.65",120.47
2005-04-28,"1,002.60",946.30,"1,297.36",121.14
2005-04-27,"1,002.80",943.37,"1,295.62",121.16
2005-04-26,998.90,944.14,"1,299.97",120.69
2005-04-25,998.90,942.98,"1,301.87",120.69
2005-04-22,"1,004.00",940.52,"1,310.12",121.31
2005-04-21,"1,006.20",941.25,"1,319.43",121.57
2005-04-20,"1,008.90",943.34,"1,319.24",121.90
2005-04-19,"1,013.90",944.83,"1,320.60",122.50
2005-04-18,"1,019.70",945.30,"1,319.70",123.20
2005-04-15,"1,022.50",942.83,"1,308.80",123.54
2005-04-14,"1,016.30",941.80,"1,309.50",122.79
2005-04-13,"1,011.50",941.28,"1,307.46",122.21
2005-04-12,"1,013.20",940.76,"1,315.94",122.42
2005-04-11,"1,015.00",935.87,"1,313.00",122.64
2005-04-08,"1,015.10",934.03,"1,302.07",122.65
2005-04-07,"1,012.50",933.27,"1,307.64",122.33
2005-04-06,"1,013.30",939.11,"1,305.13",122.43
2005-04-04,"1,013.30",940.85,"1,307.46",122.43
2005-04-01,"1,008.00",937.50,"1,306.52",121.79
2005-03-31,"1,015.50",947.74,"1,312.74",122.70
2005-03-30,"1,023.60",954.41,"1,326.59",123.68
2005-03-29,"1,019.10",950.65,"1,320.14",123.13
2005-03-28,"1,016.80",950.28,"1,313.50",122.85
2005-03-25,"1,014.40",953.07,"1,313.65",122.56
2005-03-24,"1,013.30",953.25,"1,316.88",122.43
2005-03-23,"1,008.40",957.37,"1,319.39",121.84
2005-03-22,"1,009.40",959.96,"1,329.38",121.96
2005-03-21,"1,009.00",961.04,"1,338.14",121.91
2005-03-18,"1,004.90",958.87,"1,344.15",121.42
2005-03-17,"1,001.00",959.82,"1,341.34",120.94
2005-03-16,"1,003.80",960.94,"1,336.76",121.28
2005-03-15,"1,003.80",957.46,"1,341.78",121.28
2005-03-14,"1,000.80",957.06,"1,345.58",120.92
2005-03-11,"1,000.30",960.26,"1,343.40",120.86
2005-03-10,"1,000.00",961.08,"1,342.90",120.82
2005-03-09,"1,001.20",956.35,"1,336.60",120.97
2005-03-08,"1,004.30",956.02,"1,329.09",121.34
2005-03-07,"1,004.60",958.13,"1,329.29",121.38
2005-03-04,"1,008.20",955.91,"1,322.25",121.81
2005-03-03,"1,006.30",959.57,"1,321.88",121.59
2005-03-02,"1,007.30",962.08,"1,326.41",121.71
2005-02-28,"1,006.00",961.30,"1,335.26",121.55
2005-02-25,"1,008.50",956.38,"1,330.92",121.85
2005-02-24,"1,006.50",960.68,"1,333.21",121.61
2005-02-23,"1,003.80",958.10,"1,329.03",121.28
2005-02-22,"1,006.50",961.23,"1,326.06",121.61
2005-02-21,"1,023.20",968.39,"1,336.61",123.63
2005-02-18,"1,024.10",970.71,"1,339.52",123.74
2005-02-17,"1,025.60",973.89,"1,338.41",123.92
2005-02-16,"1,026.20",975.94,"1,336.11",123.99
2005-02-15,"1,026.50",978.08,"1,332.60",124.03
2005-02-14,"1,025.10",977.22,"1,326.99",123.86
2005-02-11,"1,033.20",977.30,"1,330.55",124.84
2005-02-07,"1,026.20",983.42,"1,319.28",123.99
2005-02-04,"1,026.70",982.58,"1,332.30",124.05
2005-02-03,"1,025.10",984.16,"1,335.50",123.86
2005-02-02,"1,027.80",990.46,"1,344.16",124.18
2005-02-01,"1,027.80",990.27,"1,342.72",124.18
2005-01-31,"1,025.50",990.44,"1,335.82",123.91
2005-01-28,"1,024.10",992.06,"1,336.14",123.74
2005-01-27,"1,028.50",995.45,"1,346.51",124.27
2005-01-26,"1,031.60",995.75,"1,339.53",124.64
2005-01-25,"1,031.30","1,000.10","1,343.99",124.61
2005-01-24,"1,032.20","1,003.60","1,349.09",124.71
2005-01-21,"1,038.00","1,002.90","1,343.79",125.42
2005-01-20,"1,033.10","1,006.92","1,345.30",124.82
2005-01-19,"1,030.90","1,005.56","1,342.64",124.56
2005-01-18,"1,035.70","1,009.65","1,351.07",125.14
2005-01-17,"1,035.70","1,013.70","1,358.22",125.14
2005-01-14,"1,042.80","1,011.94","1,368.78",126.00
2005-01-13,"1,036.60","1,012.30","1,373.39",125.25
2005-01-12,"1,042.10","1,008.03","1,367.34",125.91
2005-01-11,"1,045.00","1,003.84","1,371.98",126.26
2005-01-10,"1,053.60","1,006.50","1,378.32",127.30
2005-01-07,"1,051.00","1,003.92","1,385.22",126.99
2005-01-06,"1,058.50","1,013.11","1,401.67",127.89
2005-01-05,"1,046.30","1,002.88","1,390.32",126.42
2005-01-04,"1,038.70","1,011.00","1,398.61",125.50
2005-01-03,"1,038.10","1,009.82","1,399.36",125.43
2004-12-31,"1,035.00","1,009.46","1,412.15",125.05
2004-12-30,"1,041.80","1,004.63","1,420.08",125.87
2004-12-29,"1,041.00","1,008.33","1,419.72",125.78
2004-12-28,"1,042.40","1,011.16","1,418.91",125.95
2004-12-27,"1,046.40","1,009.06","1,418.29",126.43
2004-12-24,"1,047.50","1,009.93","1,413.71",126.56
2004-12-23,"1,050.50","1,009.90","1,410.72",126.93
2004-12-22,"1,053.50","1,008.62","1,408.32",127.29
2004-12-21,"1,055.50","1,015.88","1,414.11",127.53
2004-12-20,"1,058.20","1,012.83","1,410.58",127.86
2004-12-17,"1,060.00","1,014.45","1,407.04",128.07
2004-12-16,"1,056.30","1,012.75","1,417.55",127.63
2004-12-15,"1,061.00","1,008.36","1,412.40",128.19
2004-12-14,"1,058.00","1,009.06","1,407.88",127.83
2004-12-13,"1,061.80","1,010.47","1,408.37",128.29
2004-12-10,"1,067.50","1,013.00","1,413.58",128.98
2004-12-09,"1,055.30","1,014.03","1,406.19",127.51
2004-12-08,"1,058.50","1,023.30","1,415.43",127.89
2004-12-07,"1,041.80","1,016.69","1,401.85",125.87
2004-12-06,"1,040.80","1,017.60","1,398.11",125.75
2004-12-03,"1,045.30","1,009.76","1,388.89",126.30
2004-12-02,"1,041.50","1,019.28","1,391.76",125.84
2004-12-01,"1,046.00","1,018.20","1,394.11",126.38
2004-11-30,"1,048.00","1,016.98","1,390.70",126.62
2004-11-29,"1,047.00","1,017.29","1,388.95",126.50
2004-11-26,"1,047.00","1,022.26","1,391.88",126.50
2004-11-25,"1,057.20","1,029.21","1,394.34",127.74
2004-11-24,"1,066.60","1,030.73","1,397.78",128.87
2004-11-23,"1,065.80","1,030.75","1,384.58",128.77
2004-11-22,"1,065.30","1,031.47","1,388.83",128.71
2004-11-19,"1,068.70","1,026.81","1,386.32",129.12
2004-11-18,"1,065.40","1,026.99","1,391.63",128.73
2004-11-17,"1,081.40","1,026.48","1,404.09",130.66
2004-11-16,"1,090.30","1,033.75","1,410.85",131.73
2004-11-15,"1,092.00","1,037.04","1,417.09",131.94
2004-11-12,"1,104.50","1,041.69","1,427.23",133.45
2004-11-11,"1,112.10","1,039.20","1,433.22",134.37
2004-11-10,"1,110.40","1,049.03","1,433.53",134.16
2004-11-09,"1,103.50","1,044.49","1,426.27",133.33
2004-11-08,"1,105.20","1,048.18","1,434.55",133.53
2004-11-05,"1,110.50","1,046.65","1,430.88",134.18
2004-11-04,"1,113.50","1,047.61","1,429.18",134.54
2004-11-03,"1,116.20","1,050.15","1,420.92",134.86
2004-11-02,"1,114.80","1,048.04","1,418.58",134.69
2004-11-01,"1,119.00","1,052.88","1,431.09",135.20
2004-10-29,"1,119.60","1,055.43","1,428.95",135.27
2004-10-28,"1,125.00","1,059.32","1,432.91",135.93
2004-10-27,"1,128.90","1,056.53","1,441.38",136.40
2004-10-26,"1,133.50","1,060.93","1,452.13",136.95
2004-10-25,"1,136.20","1,063.66","1,450.81",137.28
2004-10-22,"1,140.50","1,059.55","1,441.14",137.80
2004-10-21,"1,141.10","1,058.83","1,436.87",137.87
2004-10-20,"1,142.80","1,054.24","1,430.79",138.08
2004-10-19,"1,145.00","1,046.33","1,427.01",138.34
2004-10-18,"1,143.60","1,046.63","1,428.13",138.17
2004-10-15,"1,145.40","1,045.12","1,419.38",138.39
2004-10-14,"1,144.50","1,044.16","1,415.17",138.28
2004-10-13,"1,147.10","1,044.15","1,414.37",138.60
2004-10-12,"1,146.00","1,044.00","1,413.48",138.46
2004-10-11,"1,146.00","1,049.16","1,422.24",138.46
2004-10-08,"1,147.90","1,039.67","1,416.05",138.69
2004-10-07,"1,150.10","1,034.17","1,415.54",138.96
2004-10-06,"1,152.50","1,036.33","1,418.15",139.25
2004-10-05,"1,148.60","1,035.52","1,411.11",138.78
2004-10-04,"1,149.60","1,038.15","1,421.94",138.90
2004-10-01,"1,148.60","1,041.63","1,427.59",138.78
2004-09-30,"1,151.80","1,038.97","1,421.15",139.16
2004-09-24,"1,149.30","1,038.49","1,411.80",138.86
2004-09-23,"1,146.30","1,035.88","1,407.54",138.50
2004-09-22,"1,144.20","1,041.98","1,410.23",138.25
2004-09-21,"1,146.90","1,041.88","1,397.27",138.57
2004-09-20,"1,146.20","1,043.23","1,394.93",138.49
2004-09-17,"1,146.50","1,045.50","1,397.58",138.52
2004-09-16,"1,145.80","1,041.40","1,392.66",138.44
2004-09-15,"1,144.10","1,044.55","1,400.38",138.23
2004-09-14,"1,145.10","1,041.95","1,406.18",138.35
2004-09-13,"1,145.00","1,044.99","1,404.57",138.34
2004-09-10,"1,145.80","1,041.07","1,402.92",138.44
2004-09-09,"1,145.10","1,046.52","1,395.88",138.35
2004-09-08,"1,149.60","1,050.49","1,388.14",138.90
2004-09-07,"1,150.80","1,049.04","1,390.86",139.04
2004-09-06,"1,152.80","1,046.48","1,391.89",139.28
2004-09-03,"1,150.00","1,047.65","1,399.26",138.94
2004-09-02,"1,150.50","1,050.59","1,401.31",139.01
2004-09-01,"1,151.70","1,052.74","1,401.85",139.15
2004-08-31,"1,153.00","1,050.57","1,393.05",139.31
2004-08-30,"1,154.50","1,047.17","1,387.59",139.49
2004-08-27,"1,153.00","1,054.61","1,398.82",139.31
2004-08-26,"1,153.70","1,047.77","1,394.82",139.39
2004-08-25,"1,156.40","1,055.21","1,397.74",139.72
2004-08-24,"1,156.00","1,051.20","1,404.02",139.67
2004-08-23,"1,153.20","1,054.88","1,418.44",139.33
2004-08-20,"1,154.30","1,057.05","1,427.75",139.46
2004-08-19,"1,155.10","1,055.56","1,426.78",139.56
2004-08-18,"1,157.80","1,053.79","1,429.13",139.89
2004-08-17,"1,157.60","1,049.03","1,432.41",139.86
2004-08-16,"1,159.10","1,046.40","1,432.88",140.04
2004-08-13,"1,162.30","1,038.42","1,417.19",140.43
2004-08-12,"1,157.80","1,045.32","1,417.61",139.88
